PROJECT_ID,LATIN_NAME,STATION_CODE,STATION_NAME,LONGITUDE,LATITUDE,PARAM,N,Conc,SPECIES_ID,TISSUE_NAME,NIVA_CODE,trend
3699,Gadus morhua,28B,Ålesund harbour area,6.06861666666667,62.4677833333333,PB,NA,0.02999,17,Lever,LI,0
3699,Gadus morhua,30B,Inner Oslofjord,10.551829,59.812653,PB,NA,0.145,17,Lever,LI,1
3699,Gadus morhua,36B,Tjøme, Outer Oslofjord,10.4358333333333,59.0405,PB,NA,0.02999,17,Lever,LI,0
3699,Gadus morhua,43B2,Tromsø harbour area,18.974,69.653,PB,NA,0.02999,17,Lever,LI,2
3699,Gadus morhua,45B2,Hammerfest harbour area,23.6333333333333,70.65,PB,NA,0.02999,17,Lever,LI,0
3699,Gadus morhua,53B,Inner Sørfjord,6.539719,60.09727,PB,NA,0.062,17,Lever,LI,1
3699,Gadus morhua,71B,Stathelle area, Langesundfjord,9.70275,59.0465,PB,NA,0.02999,17,Lever,LI,1
3699,Gadus morhua,80B,Trondheim harbour,10.371726,63.445624,PB,NA,0.02999,17,Lever,LI,1
3699,Gadus morhua,96B,Sandnessjøen area,12.503554,66.04437,PB,NA,0.02999,17,Lever,LI,0
3699,Gadus morhua,98B1,Austnesfjord, Lofoten,14.708138,68.18577,PB,NA,0.02999,17,Lever,LI,2
